Date,Campaign_ID,Campaign_Name,Campaign_Type,Channel,Age_Group,Gender,Device,Country,Customer_Segment,Impressions,Clicks,CTR,Spend_USD,CPC_USD,Conversions,Conversion_Rate,CPA_USD,Revenue_USD,ROAS
2024-07-12,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,45-54,Female,Mobile,United Kingdom,Returning Customer,27109,131,0.0048,115.94,0.89,1,0.0076,115.94,126.4,1.09
2024-07-12,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,55-64,Male,Tablet,United States,New Customer,53616,258,0.0048,229.31,0.89,2,0.0078,114.66,249.52,1.09
2024-07-12,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,45-54,Male,Mobile,Australia,Returning Customer,38991,188,0.0048,166.76,0.89,2,0.0106,83.38,89.79,0.54
2024-07-13,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,25-34,Female,Mobile,United States,Returning Customer,22603,538,0.0238,87.91,0.16,38,0.0706,2.31,3326.3,37.84
2024-07-13,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,25-34,Male,Mobile,United States,Returning Customer,24257,577,0.0238,94.34,0.16,41,0.0711,2.3,3761.89,39.88
2024-07-13,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,35-44,Female,Mobile,United Kingdom,Returning Customer,7662,82,0.0107,85.44,1.04,2,0.0244,42.72,218.53,2.56
2024-07-13,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,35-44,Female,Mobile,United Kingdom,New Customer,26526,285,0.0107,295.79,1.04,7,0.0246,42.26,832.63,2.81
2024-07-13,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,55-64,Female,Desktop,United Kingdom,Returning Customer,3869,42,0.0109,43.15,1.03,1,0.0238,43.15,76.62,1.78
2024-07-13,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,25-34,Male,Mobile,United States,Returning Customer,14739,70,0.0047,48.98,0.7,1,0.0143,48.98,102.01,2.08
2024-07-13,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,45-54,Unknown/Other,Mobile,United States,Returning Customer,58639,280,0.0048,194.89,0.7,4,0.0143,48.72,232.94,1.2
2024-07-13,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,35-44,Male,Mobile,France,Returning Customer,56289,926,0.0165,180.06,0.19,56,0.0605,3.22,4066.35,22.58
2024-07-13,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,35-44,Unknown/Other,Mobile,United States,Returning Customer,19124,315,0.0165,61.17,0.19,19,0.0603,3.22,2130.97,34.84
2024-07-13,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,35-44,Female,Desktop,United States,Returning Customer,45092,742,0.0165,144.24,0.19,45,0.0606,3.21,3298.97,22.87
2024-07-13,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,18-24,Female,Mobile,Germany,Returning Customer,10175,167,0.0164,168.78,1.01,3,0.018,56.26,339.29,2.01
2024-07-13,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,45-54,Female,Mobile,Germany,Returning Customer,5201,85,0.0163,86.27,1.01,2,0.0235,43.14,235.62,2.73
2024-07-13,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,25-34,Female,Desktop,Germany,Returning Customer,19530,93,0.0048,50.96,0.55,0,0.0,0.0,7.58,0.15
2024-07-13,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,55-64,Male,Mobile,United States,Returning Customer,37493,178,0.0047,97.84,0.55,0,0.0,0.0,11.16,0.11
2024-07-13,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,18-24,Female,Mobile,United States,Returning Customer,19644,93,0.0047,51.26,0.55,0,0.0,0.0,10.14,0.2
2024-07-14,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,18-24,Male,Tablet,United States,Returning Customer,16841,627,0.0372,89.05,0.14,14,0.0223,6.36,1717.01,19.28
2024-07-14,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,45-54,Male,Desktop,United States,Returning Customer,19455,724,0.0372,102.87,0.14,17,0.0235,6.05,1349.59,13.12
2024-07-14,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,35-44,Female,Desktop,Australia,Returning Customer,16014,596,0.0372,84.67,0.14,14,0.0235,6.05,1030.36,12.17
2024-07-14,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,35-44,Male,Mobile,France,Returning Customer,1082,13,0.012,15.06,1.16,0,0.0,0.0,26.74,1.78
2024-07-14,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,18-24,Unknown/Other,Mobile,United States,New Customer,3447,42,0.0122,47.98,1.14,1,0.0238,47.98,61.35,1.28
2024-07-14,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,25-34,Male,Desktop,United States,Returning Customer,4112,50,0.0122,57.23,1.14,1,0.02,57.23,85.1,1.49
2024-07-14,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,25-34,Female,Mobile,France,Returning Customer,71625,187,0.0026,200.02,1.07,3,0.016,66.67,299.72,1.5
2024-07-14,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,25-34,Male,Desktop,Germany,Returning Customer,67425,176,0.0026,188.29,1.07,3,0.017,62.76,219.94,1.17
2024-07-14,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,35-44,Female,Mobile,United States,Returning Customer,51345,1166,0.0227,208.15,0.18,76,0.0652,2.74,5575.84,26.79
2024-07-14,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,18-24,Female,Desktop,United States,Returning Customer,38599,877,0.0227,156.48,0.18,57,0.065,2.75,3448.81,22.04
2024-07-14,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,25-34,Female,Mobile,United States,Returning Customer,16884,127,0.0075,96.96,0.76,2,0.0157,48.48,236.83,2.44
2024-07-14,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,35-44,Female,Mobile,Canada,Returning Customer,32195,242,0.0075,184.89,0.76,4,0.0165,46.22,378.05,2.04
2024-07-14,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,35-44,Female,Mobile,Canada,Returning Customer,10077,46,0.0046,51.99,1.13,0,0.0,0.0,61.29,1.18
2024-07-14,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,35-44,Female,Tablet,United States,Returning Customer,11734,54,0.0046,60.54,1.12,0,0.0,0.0,32.47,0.54
2024-07-15,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,25-34,Female,Mobile,Canada,Returning Customer,41420,1214,0.0293,103.22,0.09,39,0.0321,2.65,4488.19,43.48
2024-07-15,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,55-64,Male,Desktop,Canada,Returning Customer,33200,973,0.0293,82.74,0.09,31,0.0319,2.67,2471.6,29.87
2024-07-15,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,25-34,Female,Mobile,Canada,Returning Customer,54756,1605,0.0293,136.45,0.09,52,0.0324,2.62,3780.98,27.71
2024-07-15,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,45-54,Female,Mobile,United States,Returning Customer,13705,218,0.0159,29.6,0.14,3,0.0138,9.87,207.13,7.0
2024-07-15,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,35-44,Female,Desktop,United States,Returning Customer,58758,935,0.0159,126.89,0.14,15,0.016,8.46,1602.27,12.63
2024-07-15,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,25-34,Male,Mobile,Canada,Returning Customer,54809,872,0.0159,118.37,0.14,14,0.0161,8.46,1481.13,12.51
2024-07-15,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,35-44,Female,Mobile,United States,Returning Customer,18855,153,0.0081,83.06,0.54,1,0.0065,83.06,75.17,0.91
2024-07-15,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,65+,Male,Desktop,France,Returning Customer,65335,532,0.0081,287.82,0.54,3,0.0056,95.94,262.47,0.91
2024-07-15,CMP-011,Back to School,Conversion,Google Search,65+,Male,Mobile,United States,New Customer,1658,90,0.0543,222.04,2.47,2,0.0222,111.02,119.32,0.54
2024-07-15,CMP-011,Back to School,Conversion,Google Search,18-24,Female,Mobile,United States,New Customer,3809,206,0.0541,510.25,2.48,5,0.0243,102.05,528.6,1.04
2024-07-15,CMP-011,Back to School,Conversion,Google Search,25-34,Female,Mobile,United States,New Customer,647,35,0.0541,86.62,2.47,1,0.0286,86.62,49.33,0.57
2024-07-15,CMP-011,Back to School,Conversion,Instagram Ads,18-24,Female,Desktop,United States,Returning Customer,5989,87,0.0145,106.57,1.22,1,0.0115,106.57,23.44,0.22
2024-07-15,CMP-011,Back to School,Conversion,Instagram Ads,18-24,Female,Desktop,United States,New Customer,3636,53,0.0146,64.7,1.22,0,0.0,0.0,21.13,0.33
2024-07-15,CMP-011,Back to School,Conversion,Instagram Ads,55-64,Male,Desktop,Germany,New Customer,5497,80,0.0146,97.8,1.22,0,0.0,0.0,28.06,0.29
2024-07-15,CMP-011,Back to School,Conversion,TikTok Ads,18-24,Female,Desktop,Canada,New Customer,161861,1374,0.0085,840.66,0.61,22,0.016,38.21,2141.97,2.55
2024-07-15,CMP-011,Back to School,Conversion,TikTok Ads,35-44,Male,Mobile,France,Returning Customer,57192,486,0.0085,297.04,0.61,8,0.0165,37.13,351.35,1.18
2024-07-15,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,18-24,Female,Mobile,Canada,Returning Customer,20978,456,0.0217,67.35,0.15,20,0.0439,3.37,1461.84,21.71
2024-07-15,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,45-54,Male,Mobile,Germany,Returning Customer,30978,674,0.0218,99.46,0.15,29,0.043,3.43,1933.17,19.44
2024-07-15,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,25-34,Male,Mobile,United Kingdom,Returning Customer,45632,993,0.0218,146.5,0.15,43,0.0433,3.41,6093.59,41.59
2024-07-15,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,18-24,Female,Mobile,United Kingdom,Returning Customer,11208,157,0.014,183.39,1.17,4,0.0255,45.85,370.71,2.02
2024-07-15,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,35-44,Female,Tablet,Germany,Returning Customer,16202,227,0.014,265.1,1.17,5,0.022,53.02,461.21,1.74
2024-07-15,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,65+,Male,Mobile,Australia,Returning Customer,1249,8,0.0064,7.34,0.92,0,0.0,0.0,8.51,1.16
2024-07-15,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,35-44,Male,Mobile,France,Returning Customer,12755,85,0.0067,75.01,0.88,1,0.0118,75.01,74.35,0.99
2024-07-15,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,55-64,Male,Mobile,Canada,Returning Customer,2484,17,0.0068,14.61,0.86,0,0.0,0.0,12.98,0.89
2024-07-16,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,18-24,Male,Mobile,United States,Returning Customer,30338,574,0.0189,77.01,0.13,32,0.0557,2.41,2785.62,36.17
2024-07-16,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,35-44,Male,Mobile,United Kingdom,Returning Customer,30763,582,0.0189,78.09,0.13,33,0.0567,2.37,2422.76,31.03
2024-07-16,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,18-24,Female,Tablet,Germany,Returning Customer,12700,240,0.0189,32.24,0.13,13,0.0542,2.48,1321.46,40.99
2024-07-16,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,25-34,Female,Desktop,United States,Returning Customer,5930,91,0.0153,117.44,1.29,2,0.022,58.72,198.17,1.69
2024-07-16,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,35-44,Female,Tablet,United States,New Customer,5806,89,0.0153,114.97,1.29,2,0.0225,57.48,209.84,1.83
2024-07-16,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,65+,Male,Desktop,United States,Returning Customer,1674,26,0.0155,33.14,1.27,1,0.0385,33.14,54.51,1.64
2024-07-16,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,35-44,Male,Mobile,Canada,Returning Customer,25848,248,0.0096,158.43,0.64,2,0.0081,79.22,212.3,1.34
2024-07-16,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,35-44,Male,Desktop,United Kingdom,New Customer,9298,89,0.0096,56.99,0.64,1,0.0112,56.99,65.23,1.14
2024-07-16,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,35-44,Male,Desktop,France,Returning Customer,57987,557,0.0096,355.41,0.64,5,0.009,71.08,536.45,1.51
2024-07-16,CMP-011,Back to School,Conversion,Google Search,45-54,Male,Desktop,United States,New Customer,2545,101,0.0397,148.79,1.47,6,0.0594,24.8,295.06,1.98
2024-07-16,CMP-011,Back to School,Conversion,Google Search,35-44,Female,Mobile,Canada,New Customer,9633,383,0.0398,563.22,1.47,21,0.0548,26.82,1724.55,3.06
2024-07-16,CMP-011,Back to School,Conversion,Instagram Ads,35-44,Unknown/Other,Mobile,United States,Returning Customer,26556,257,0.0097,282.9,1.1,5,0.0195,56.58,252.6,0.89
2024-07-16,CMP-011,Back to School,Conversion,Instagram Ads,25-34,Male,Desktop,Canada,New Customer,22064,214,0.0097,235.04,1.1,4,0.0187,58.76,363.53,1.55
2024-07-16,CMP-011,Back to School,Conversion,Instagram Ads,25-34,Female,Desktop,United States,Returning Customer,17524,170,0.0097,186.68,1.1,3,0.0176,62.23,170.54,0.91
2024-07-16,CMP-011,Back to School,Conversion,TikTok Ads,35-44,Female,Desktop,United States,New Customer,30152,293,0.0097,302.12,1.03,2,0.0068,151.06,255.69,0.85
2024-07-16,CMP-011,Back to School,Conversion,TikTok Ads,35-44,Female,Desktop,United States,Returning Customer,6608,64,0.0097,66.21,1.03,1,0.0156,66.21,34.78,0.53
2024-07-16,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,18-24,Female,Mobile,United States,Returning Customer,81265,2441,0.03,122.04,0.05,118,0.0483,1.03,7095.48,58.14
2024-07-16,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,35-44,Male,Desktop,United States,Returning Customer,66789,2006,0.03,100.3,0.05,97,0.0484,1.03,12442.7,124.05
2024-07-16,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,35-44,Male,Mobile,Australia,Returning Customer,93849,2819,0.03,140.94,0.05,136,0.0482,1.04,17713.13,125.68
2024-07-16,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,45-54,Female,Desktop,Australia,Returning Customer,4202,53,0.0126,67.94,1.28,1,0.0189,67.94,104.57,1.54
2024-07-16,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,45-54,Female,Desktop,United States,Returning Customer,1783,22,0.0123,28.83,1.31,0,0.0,0.0,42.23,1.46
2024-07-16,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,45-54,Female,Mobile,United Kingdom,Returning Customer,1552,20,0.0129,25.09,1.25,0,0.0,0.0,40.21,1.6
2024-07-16,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,45-54,Female,Desktop,United Kingdom,Returning Customer,13375,114,0.0085,78.07,0.68,1,0.0088,78.07,129.73,1.66
2024-07-16,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,18-24,Male,Mobile,Australia,Returning Customer,26296,224,0.0085,153.49,0.69,3,0.0134,51.16,185.85,1.21
2024-07-16,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,25-34,Male,Desktop,Canada,New Customer,24409,208,0.0085,142.48,0.68,3,0.0144,47.49,298.57,2.1
2024-07-17,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,25-34,Female,Mobile,Australia,Returning Customer,31003,746,0.0241,157.31,0.21,39,0.0523,4.03,4577.04,29.1
2024-07-17,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,25-34,Male,Mobile,United States,Returning Customer,30991,745,0.024,157.25,0.21,39,0.0523,4.03,4027.31,25.61
2024-07-17,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,25-34,Male,Mobile,United States,Returning Customer,34192,822,0.024,173.49,0.21,43,0.0523,4.03,3117.73,17.97
2024-07-17,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,25-34,Male,Mobile,United States,Returning Customer,3852,84,0.0218,114.68,1.37,1,0.0119,114.68,86.88,0.76
2024-07-17,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,18-24,Male,Mobile,United States,Returning Customer,2506,55,0.0219,74.62,1.36,1,0.0182,74.62,29.97,0.4
2024-07-17,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,35-44,Unknown/Other,Desktop,United States,Returning Customer,2395,52,0.0217,71.3,1.37,1,0.0192,71.3,48.25,0.68
2024-07-17,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,18-24,Male,Mobile,Canada,Returning Customer,48673,213,0.0044,110.06,0.52,1,0.0047,110.06,54.4,0.49
2024-07-17,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,25-34,Male,Mobile,France,Returning Customer,33580,147,0.0044,75.93,0.52,1,0.0068,75.93,92.38,1.22
2024-07-17,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,18-24,Male,Mobile,United States,Returning Customer,40464,177,0.0044,91.5,0.52,1,0.0056,91.5,74.64,0.82
2024-07-17,CMP-011,Back to School,Conversion,Google Search,35-44,Female,Mobile,Germany,Returning Customer,6638,193,0.0291,423.82,2.2,9,0.0466,47.09,715.84,1.69
2024-07-17,CMP-011,Back to School,Conversion,Google Search,45-54,Male,Desktop,United States,Returning Customer,4585,133,0.029,292.75,2.2,6,0.0451,48.79,417.72,1.43
2024-07-17,CMP-011,Back to School,Conversion,Google Search,18-24,Male,Mobile,United States,New Customer,5672,165,0.0291,362.13,2.19,8,0.0485,45.27,616.88,1.7
2024-07-17,CMP-011,Back to School,Conversion,Instagram Ads,25-34,Female,Mobile,Germany,New Customer,28872,455,0.0158,450.58,0.99,10,0.022,45.06,901.56,2.0
2024-07-17,CMP-011,Back to School,Conversion,Instagram Ads,35-44,Female,Desktop,United States,New Customer,6928,109,0.0157,108.13,0.99,2,0.0183,54.06,234.43,2.17
2024-07-17,CMP-011,Back to School,Conversion,TikTok Ads,18-24,Male,Tablet,Australia,Returning Customer,23793,228,0.0096,219.38,0.96,3,0.0132,73.13,192.41,0.88
2024-07-17,CMP-011,Back to School,Conversion,TikTok Ads,45-54,Female,Desktop,Canada,New Customer,19335,185,0.0096,178.27,0.96,2,0.0108,89.14,178.46,1.0
2024-07-17,CMP-011,Back to School,Conversion,TikTok Ads,25-34,Male,Mobile,United States,New Customer,17791,170,0.0096,164.04,0.96,2,0.0118,82.02,160.29,0.98
2024-07-17,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,25-34,Female,Mobile,United Kingdom,New Customer,44564,1392,0.0312,296.38,0.21,67,0.0481,4.42,4981.74,16.81
2024-07-17,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,25-34,Female,Desktop,United States,Returning Customer,20969,655,0.0312,139.46,0.21,32,0.0489,4.36,3237.32,23.21
2024-07-17,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,35-44,Male,Mobile,Australia,Returning Customer,5095,76,0.0149,85.2,1.12,2,0.0263,42.6,249.87,2.93
2024-07-17,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,25-34,Female,Desktop,United States,Returning Customer,6392,95,0.0149,106.89,1.13,3,0.0316,35.63,225.53,2.11
2024-07-17,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,35-44,Female,Tablet,Canada,Returning Customer,6751,100,0.0148,112.89,1.13,3,0.03,37.63,410.33,3.63
2024-07-17,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,35-44,Female,Mobile,United States,Returning Customer,18308,86,0.0047,83.69,0.97,1,0.0116,83.69,156.3,1.87
2024-07-17,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,25-34,Female,Mobile,United States,Returning Customer,17389,81,0.0047,79.49,0.98,1,0.0123,79.49,94.55,1.19
2024-07-18,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,45-54,Female,Desktop,France,Returning Customer,4269,128,0.03,27.89,0.22,8,0.0625,3.49,501.63,17.99
2024-07-18,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,25-34,Female,Mobile,United Kingdom,Returning Customer,7182,215,0.0299,46.92,0.22,14,0.0651,3.35,1089.17,23.21
2024-07-18,CMP-010,Mid-Year Retargeting Push,Retention,Email Marketing,35-44,Male,Mobile,United States,Returning Customer,2865,86,0.03,18.71,0.22,6,0.0698,3.12,370.24,19.79
2024-07-18,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,25-34,Male,Desktop,Germany,Returning Customer,32319,248,0.0077,199.35,0.8,6,0.0242,33.22,686.84,3.45
2024-07-18,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,35-44,Female,Mobile,United States,Returning Customer,32353,248,0.0077,199.56,0.8,6,0.0242,33.26,480.7,2.41
2024-07-18,CMP-010,Mid-Year Retargeting Push,Retention,Facebook Ads,25-34,Female,Mobile,United States,Returning Customer,40322,309,0.0077,248.71,0.8,7,0.0227,35.53,677.91,2.73
2024-07-18,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,25-34,Male,Mobile,United States,Returning Customer,9610,91,0.0095,67.45,0.74,2,0.022,33.72,159.28,2.36
2024-07-18,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,18-24,Male,Mobile,United States,Returning Customer,17934,170,0.0095,125.88,0.74,3,0.0176,41.96,191.81,1.52
2024-07-18,CMP-010,Mid-Year Retargeting Push,Retention,Google Display,25-34,Male,Desktop,United States,Returning Customer,12896,122,0.0095,90.52,0.74,2,0.0164,45.26,253.86,2.8
2024-07-18,CMP-011,Back to School,Conversion,Google Search,25-34,Male,Mobile,Canada,Returning Customer,1088,47,0.0432,128.69,2.74,2,0.0426,64.34,178.91,1.39
2024-07-18,CMP-011,Back to School,Conversion,Google Search,25-34,Female,Mobile,United States,Returning Customer,3025,130,0.043,357.81,2.75,5,0.0385,71.56,560.79,1.57
2024-07-18,CMP-011,Back to School,Conversion,Google Search,35-44,Male,Desktop,United Kingdom,New Customer,2522,108,0.0428,298.38,2.76,4,0.037,74.6,491.45,1.65
